fold,model,group,rules,include_overtime,feature,gain
3,lightgbm,D,v1,False,menu_meat,832245.1303710938
3,lightgbm,D,v1,False,menu_fish,547862.8012695312
3,lightgbm,D,v1,False,menu_noodles,18274.870361328125
3,lightgbm,D,v1,False,menu_special,0.0
3,lightgbm,D,v1,False,menu_rice_bowl,254246.6494140625
3,lightgbm,D,v1,False,menu_soup,0.0
3,lightgbm,D,v1,False,temp_mean,8434023.145385742
3,lightgbm,D,v1,False,temp_max,10987050.42602539
3,lightgbm,D,v1,False,temp_min,14418342.49621582
3,lightgbm,D,v1,False,humidity,9912578.244140625
3,lightgbm,D,v2,False,employees,19223221.839111328
3,lightgbm,D,v2,False,vacation,74465361.85253906
3,lightgbm,D,v2,False,business_trip,51273017.822753906
3,lightgbm,D,v2,False,work_from_home,0.0
3,lightgbm,D,v2,False,weekday_0,206564533.8095703
3,lightgbm,D,v2,False,weekday_1,261276.2021484375
3,lightgbm,D,v2,False,weekday_2,225424.318359375
3,lightgbm,D,v2,False,weekday_3,10570609.935546875
3,lightgbm,D,v2,False,weekday_4,96646063.97961426
3,lightgbm,D,v2,False,weekday_5,0.0
3,lightgbm,D,v2,False,weekday_6,0.0
3,lightgbm,D,v2,False,menu_meat,1161385.52734375
3,lightgbm,D,v2,False,menu_fish,509790.2795410156
3,lightgbm,D,v2,False,menu_noodles,45383.849853515625
3,lightgbm,D,v2,False,menu_special,0.0
3,lightgbm,D,v2,False,menu_rice_bowl,316723.4694824219
3,lightgbm,D,v2,False,menu_soup,0.0
3,lightgbm,D,v2,False,temp_mean,8248347.032958984
3,lightgbm,D,v2,False,temp_max,11136876.525756836
3,lightgbm,D,v2,False,temp_min,14040363.650878906
3,lightgbm,D,v2,False,humidity,9797301.095458984
3,xgboost,A,v2,False,employees,0.10167980194091797
3,xgboost,A,v2,False,vacation,0.3822912573814392
3,xgboost,A,v2,False,business_trip,0.5160289406776428
3,xgboost,A,v2,False,work_from_home,0.0
3,xgboost,B,v2,False,employees,0.006187469232827425
3,xgboost,B,v2,False,vacation,0.021742645651102066
3,xgboost,B,v2,False,business_trip,0.011649701744318008
3,xgboost,B,v2,False,work_from_home,0.0
3,xgboost,B,v2,False,weekday_0,0.5348230600357056
3,xgboost,B,v2,False,weekday_1,0.010933863930404186
3,xgboost,B,v2,False,weekday_2,0.002839304506778717
3,xgboost,B,v2,False,weekday_3,0.0398920476436615
3,xgboost,B,v2,False,weekday_4,0.37193191051483154
3,xgboost,B,v2,False,weekday_5,0.0
3,xgboost,B,v2,False,weekday_6,0.0
3,xgboost,C,v1,False,employees,0.006623671855777502
3,xgboost,C,v1,False,vacation,0.022326670587062836
3,xgboost,C,v1,False,business_trip,0.012463557533919811
3,xgboost,C,v1,False,work_from_home,0.0
3,xgboost,C,v1,False,weekday_0,0.5107547044754028
3,xgboost,C,v1,False,weekday_1,0.00810929760336876
3,xgboost,C,v1,False,weekday_2,0.002696037758141756
3,xgboost,C,v1,False,weekday_3,0.04028910771012306
3,xgboost,C,v1,False,weekday_4,0.38324999809265137
3,xgboost,C,v1,False,weekday_5,0.0
3,xgboost,C,v1,False,weekday_6,0.0
3,xgboost,C,v1,False,menu_meat,0.003591317217797041
3,xgboost,C,v1,False,menu_fish,0.0026389092672616243
3,xgboost,C,v1,False,menu_noodles,0.0
3,xgboost,C,v1,False,menu_special,0.0025484601501375437
3,xgboost,C,v1,False,menu_rice_bowl,0.002504467498511076
3,xgboost,C,v1,False,menu_soup,0.0022037485614418983
3,xgboost,C,v2,False,employees,0.005348553881049156
3,xgboost,C,v2,False,vacation,0.019212573766708374
3,xgboost,C,v2,False,business_trip,0.011386486701667309
3,xgboost,C,v2,False,work_from_home,0.0
3,xgboost,C,v2,False,weekday_0,0.463533878326416
3,xgboost,C,v2,False,weekday_1,0.00823376327753067
3,xgboost,C,v2,False,weekday_2,0.0021820226684212685
3,xgboost,C,v2,False,weekday_3,0.0338558554649353
3,xgboost,C,v2,False,weekday_4,0.44447827339172363
3,xgboost,C,v2,False,weekday_5,0.0
3,xgboost,C,v2,False,weekday_6,0.0
3,xgboost,C,v2,False,menu_meat,0.0033051264472305775
3,xgboost,C,v2,False,menu_fish,0.0024111277889460325
3,xgboost,C,v2,False,menu_noodles,0.0
3,xgboost,C,v2,False,menu_special,0.0021195849403738976
3,xgboost,C,v2,False,menu_rice_bowl,0.0017004860565066338
3,xgboost,C,v2,False,menu_soup,0.0022323064040392637
3,xgboost,D,v1,False,employees,0.005676669999957085
3,xgboost,D,v1,False,vacation,0.024642061442136765
3,xgboost,D,v1,False,business_trip,0.01299742516130209
3,xgboost,D,v1,False,work_from_home,0.0
3,xgboost,D,v1,False,weekday_0,0.4896262586116791
3,xgboost,D,v1,False,weekday_1,0.013741281814873219
3,xgboost,D,v1,False,weekday_2,0.005007253494113684
3,xgboost,D,v1,False,weekday_3,0.0450732447206974
3,xgboost,D,v1,False,weekday_4,0.3747463524341583
3,xgboost,D,v1,False,weekday_5,0.0
3,xgboost,D,v1,False,weekday_6,0.0
3,xgboost,D,v1,False,menu_meat,0.0033435870427638292
3,xgboost,D,v1,False,menu_fish,0.0029249563813209534
3,xgboost,D,v1,False,menu_noodles,0.0
3,xgboost,D,v1,False,menu_special,0.002022136002779007
3,xgboost,D,v1,False,menu_rice_bowl,0.0016189139569178224
3,xgboost,D,v1,False,menu_soup,0.0
3,xgboost,D,v1,False,temp_mean,0.004331616684794426
3,xgboost,D,v1,False,temp_max,0.005246156360954046
3,xgboost,D,v1,False,temp_min,0.005026431288570166
3,xgboost,D,v1,False,humidity,0.003975628409534693
3,xgboost,D,v2,False,employees,0.005684457719326019
3,xgboost,D,v2,False,vacation,0.023687254637479782
3,xgboost,D,v2,False,business_trip,0.012820894829928875
3,xgboost,D,v2,False,work_from_home,0.0
3,xgboost,D,v2,False,weekday_0,0.46439677476882935
3,xgboost,D,v2,False,weekday_1,0.011435123160481453
3,xgboost,D,v2,False,weekday_2,0.003675616579130292
3,xgboost,D,v2,False,weekday_3,0.04233558475971222
3,xgboost,D,v2,False,weekday_4,0.40745264291763306
3,xgboost,D,v2,False,weekday_5,0.0
3,xgboost,D,v2,False,weekday_6,0.0
3,xgboost,D,v2,False,menu_meat,0.0027168120723217726
3,xgboost,D,v2,False,menu_fish,0.00248279282823205
3,xgboost,D,v2,False,menu_noodles,0.0
3,xgboost,D,v2,False,menu_special,0.0016714114462956786
3,xgboost,D,v2,False,menu_rice_bowl,0.001371885766275227
3,xgboost,D,v2,False,menu_soup,0.0018599695758894086
3,xgboost,D,v2,False,temp_mean,0.004316065926104784
3,xgboost,D,v2,False,temp_max,0.004899725783616304
3,xgboost,D,v2,False,temp_min,0.005441419780254364
3,xgboost,D,v2,False,humidity,0.0037515272852033377
4,lightgbm,A,v2,True,employees,42690442.236572266
4,lightgbm,A,v2,True,vacation,166974311.79333496
4,lightgbm,A,v2,True,business_trip,182413043.71777344
4,lightgbm,A,v2,True,work_from_home,4927366.939697266
4,lightgbm,A,v2,True,overtime,171946666.2796631
4,lightgbm,B,v2,True,employees,27219044.509887695
4,lightgbm,B,v2,True,vacation,98383336.42944336
4,lightgbm,B,v2,True,business_trip,59380087.15112305
4,lightgbm,B,v2,True,work_from_home,1169062.8010253906
4,lightgbm,B,v2,True,overtime,39745531.755737305
4,lightgbm,B,v2,True,weekday_0,236040284.78125
4,lightgbm,B,v2,True,weekday_1,1012002.9028320312
4,lightgbm,B,v2,True,weekday_2,2028476.300415039
4,lightgbm,B,v2,True,weekday_3,10839152.01171875
4,lightgbm,B,v2,True,weekday_4,105055391.63842773
4,lightgbm,B,v2,True,weekday_5,0.0
4,lightgbm,B,v2,True,weekday_6,0.0
4,lightgbm,C,v1,True,employees,27766567.063354492
4,lightgbm,C,v1,True,vacation,98896890.74420166
4,lightgbm,C,v1,True,business_trip,59042509.35546875
4,lightgbm,C,v1,True,work_from_home,1225719.3251953125
4,lightgbm,C,v1,True,overtime,39651078.16217041
4,lightgbm,C,v1,True,weekday_0,236268388.98706055
4,lightgbm,C,v1,True,weekday_1,756521.4916992188
4,lightgbm,C,v1,True,weekday_2,1809497.9001464844
4,lightgbm,C,v1,True,weekday_3,10955418.59765625
4,lightgbm,C,v1,True,weekday_4,104858542.11132812
4,lightgbm,C,v1,True,weekday_5,0.0
4,lightgbm,C,v1,True,weekday_6,0.0
4,lightgbm,C,v1,True,menu_meat,1766496.4116210938
4,lightgbm,C,v1,True,menu_fish,678831.4260253906
4,lightgbm,C,v1,True,menu_noodles,17069.68017578125
4,lightgbm,C,v1,True,menu_special,0.0
4,lightgbm,C,v1,True,menu_rice_bowl,534800.1923828125
4,lightgbm,C,v1,True,menu_soup,45195.42980957031
4,lightgbm,C,v2,True,employees,26805573.938964844
4,lightgbm,C,v2,True,vacation,99196812.97705078
4,lightgbm,C,v2,True,business_trip,58945150.48828125
4,lightgbm,C,v2,True,work_from_home,1297459.7099609375
4,lightgbm,C,v2,True,overtime,40118033.900390625
4,lightgbm,C,v2,True,weekday_0,236422727.3043213
4,lightgbm,C,v2,True,weekday_1,792061.900390625
4,lightgbm,C,v2,True,weekday_2,1585542.0909423828
4,lightgbm,C,v2,True,weekday_3,10729989.43383789
4,lightgbm,C,v2,True,weekday_4,105053973.8425293
4,lightgbm,C,v2,True,weekday_5,0.0
4,lightgbm,C,v2,True,weekday_6,0.0
4,lightgbm,C,v2,True,menu_meat,1213892.5050048828
4,lightgbm,C,v2,True,menu_fish,782132.5190429688
4,lightgbm,C,v2,True,menu_noodles,26861.55029296875
4,lightgbm,C,v2,True,menu_special,0.0
4,lightgbm,C,v2,True,menu_rice_bowl,676782.6193847656
4,lightgbm,C,v2,True,menu_soup,0.0
4,lightgbm,D,v1,True,employees,19209528.227539062
4,lightgbm,D,v1,True,vacation,98321744.09863281
4,lightgbm,D,v1,True,business_trip,57796143.15600586
4,lightgbm,D,v1,True,work_from_home,1509702.7492675781
4,lightgbm,D,v1,True,overtime,34032163.400390625
4,lightgbm,D,v1,True,weekday_0,234699766.94189453
4,lightgbm,D,v1,True,weekday_1,397797.95166015625
4,lightgbm,D,v1,True,weekday_2,1704278.2817382812
4,lightgbm,D,v1,True,weekday_3,10609382.854492188
4,lightgbm,D,v1,True,weekday_4,100351964.52941895
4,lightgbm,D,v1,True,weekday_5,0.0
4,lightgbm,D,v1,True,weekday_6,0.0
4,lightgbm,D,v1,True,menu_meat,1181089.181640625
4,lightgbm,D,v1,True,menu_fish,543877.84765625
4,lightgbm,D,v1,True,menu_noodles,10856.0
4,lightgbm,D,v1,True,menu_special,0.0
4,lightgbm,D,v1,True,menu_rice_bowl,418838.4172363281
4,lightgbm,D,v1,True,menu_soup,0.0
4,lightgbm,D,v1,True,temp_mean,7796332.697875977
4,lightgbm,D,v1,True,temp_max,11286749.986450195
4,lightgbm,D,v1,True,temp_min,13854983.190063477
4,lightgbm,D,v1,True,humidity,6637255.221435547
4,lightgbm,D,v2,True,employees,19570259.74597168
4,lightgbm,D,v2,True,vacation,98732212.90576172
4,lightgbm,D,v2,True,business_trip,57812028.557006836
4,lightgbm,D,v2,True,work_from_home,1515178.941040039
4,lightgbm,D,v2,True,overtime,33877594.73413086
4,lightgbm,D,v2,True,weekday_0,235020184.95947266
4,lightgbm,D,v2,True,weekday_1,387023.2421875
4,lightgbm,D,v2,True,weekday_2,1503921.3491210938
4,lightgbm,D,v2,True,weekday_3,10536928.794921875
4,lightgbm,D,v2,True,weekday_4,100283337.86071777
4,lightgbm,D,v2,True,weekday_5,0.0
4,lightgbm,D,v2,True,weekday_6,0.0
4,lightgbm,D,v2,True,menu_meat,941331.2145996094
4,lightgbm,D,v2,True,menu_fish,513011.41162109375
4,lightgbm,D,v2,True,menu_noodles,0.0
4,lightgbm,D,v2,True,menu_special,0.0
4,lightgbm,D,v2,True,menu_rice_bowl,499978.4992675781
4,lightgbm,D,v2,True,menu_soup,0.0
4,lightgbm,D,v2,True,temp_mean,7683540.818359375
4,lightgbm,D,v2,True,temp_max,11630593.078613281
4,lightgbm,D,v2,True,temp_min,13633434.679321289
4,lightgbm,D,v2,True,humidity,6925782.126098633
4,xgboost,A,v2,True,employees,0.0569123849272728
4,xgboost,A,v2,True,vacation,0.2529860734939575
4,xgboost,A,v2,True,business_trip,0.27956607937812805
4,xgboost,A,v2,True,work_from_home,0.08089176565408707
4,xgboost,A,v2,True,overtime,0.32964369654655457
4,xgboost,B,v2,True,employees,0.004391522146761417
4,xgboost,B,v2,True,vacation,0.020847974345088005
4,xgboost,B,v2,True,business_trip,0.011945744045078754
4,xgboost,B,v2,True,work_from_home,0.0028613256290555
4,xgboost,B,v2,True,overtime,0.008448095060884953
4,xgboost,B,v2,True,weekday_0,0.49732106924057007
4,xgboost,B,v2,True,weekday_1,0.001783674000762403
4,xgboost,B,v2,True,weekday_2,0.009105784818530083
4,xgboost,B,v2,True,weekday_3,0.0189156886190176
4,xgboost,B,v2,True,weekday_4,0.4243791997432709
4,xgboost,B,v2,True,weekday_5,0.0
4,xgboost,B,v2,True,weekday_6,0.0
4,xgboost,C,v1,True,employees,0.004229438491165638
4,xgboost,C,v1,True,vacation,0.019162220880389214
4,xgboost,C,v1,True,business_trip,0.012511552311480045
4,xgboost,C,v1,True,work_from_home,0.002379109151661396
4,xgboost,C,v1,True,overtime,0.008245658129453659
4,xgboost,C,v1,True,weekday_0,0.5050249695777893
4,xgboost,C,v1,True,weekday_1,0.0025718132965266705
4,xgboost,C,v1,True,weekday_2,0.010935837402939796
4,xgboost,C,v1,True,weekday_3,0.020907480269670486
4,xgboost,C,v1,True,weekday_4,0.40152814984321594
4,xgboost,C,v1,True,weekday_5,0.0
4,xgboost,C,v1,True,weekday_6,0.0
4,xgboost,C,v1,True,menu_meat,0.004737230949103832
4,xgboost,C,v1,True,menu_fish,0.0026488180737942457
4,xgboost,C,v1,True,menu_noodles,0.00047308849752880633
4,xgboost,C,v1,True,menu_special,0.0012300640810281038
4,xgboost,C,v1,True,menu_rice_bowl,0.0020451967138797045
4,xgboost,C,v1,True,menu_soup,0.0013694203225895762
4,xgboost,C,v2,True,employees,0.0044339303858578205
4,xgboost,C,v2,True,vacation,0.020563218742609024
4,xgboost,C,v2,True,business_trip,0.013424043543636799
4,xgboost,C,v2,True,work_from_home,0.0025944046210497618
4,xgboost,C,v2,True,overtime,0.00916571170091629
4,xgboost,C,v2,True,weekday_0,0.4757404625415802
4,xgboost,C,v2,True,weekday_1,0.001719580264762044
4,xgboost,C,v2,True,weekday_2,0.012755288742482662
4,xgboost,C,v2,True,weekday_3,0.021477000787854195
4,xgboost,C,v2,True,weekday_4,0.42773595452308655
4,xgboost,C,v2,True,weekday_5,0.0
4,xgboost,C,v2,True,weekday_6,0.0
4,xgboost,C,v2,True,menu_meat,0.0029105085413903
4,xgboost,C,v2,True,menu_fish,0.002953804098069668
4,xgboost,C,v2,True,menu_noodles,0.0004221545241307467
4,xgboost,C,v2,True,menu_special,0.0013544809771701694
4,xgboost,C,v2,True,menu_rice_bowl,0.0019420135067775846
4,xgboost,C,v2,True,menu_soup,0.0008074582437984645
4,xgboost,D,v1,True,employees,0.0042198700830340385
4,xgboost,D,v1,True,vacation,0.02453676238656044
4,xgboost,D,v1,True,business_trip,0.01404685527086258
4,xgboost,D,v1,True,work_from_home,0.0028430160600692034
4,xgboost,D,v1,True,overtime,0.011372724547982216
4,xgboost,D,v1,True,weekday_0,0.47596827149391174
4,xgboost,D,v1,True,weekday_1,0.0022942177020013332
4,xgboost,D,v1,True,weekday_2,0.012634179554879665
4,xgboost,D,v1,True,weekday_3,0.025774376466870308
4,xgboost,D,v1,True,weekday_4,0.3998216986656189
4,xgboost,D,v1,True,weekday_5,0.0
4,xgboost,D,v1,True,weekday_6,0.0
4,xgboost,D,v1,True,menu_meat,0.004298691172152758
4,xgboost,D,v1,True,menu_fish,0.0027788393199443817
4,xgboost,D,v1,True,menu_noodles,0.0012621277710422873
4,xgboost,D,v1,True,menu_special,0.00113310432061553
4,xgboost,D,v1,True,menu_rice_bowl,0.002008803654462099
4,xgboost,D,v1,True,menu_soup,0.0009917333954945207
4,xgboost,D,v1,True,temp_mean,0.004031498916447163
4,xgboost,D,v1,True,temp_max,0.0038035784382373095
4,xgboost,D,v1,True,temp_min,0.003859132993966341
4,xgboost,D,v1,True,humidity,0.0023204172030091286
4,xgboost,D,v2,True,employees,0.004858238156884909
4,xgboost,D,v2,True,vacation,0.025734001770615578
4,xgboost,D,v2,True,business_trip,0.014513996429741383
4,xgboost,D,v2,True,work_from_home,0.0028275158256292343
4,xgboost,D,v2,True,overtime,0.012119356542825699
4,xgboost,D,v2,True,weekday_0,0.48933103680610657
4,xgboost,D,v2,True,weekday_1,0.0021206096280366182
4,xgboost,D,v2,True,weekday_2,0.01156926341354847
4,xgboost,D,v2,True,weekday_3,0.024580009281635284
4,xgboost,D,v2,True,weekday_4,0.38734501600265503
4,xgboost,D,v2,True,weekday_5,0.0
4,xgboost,D,v2,True,weekday_6,0.0
4,xgboost,D,v2,True,menu_meat,0.0034373155795037746
4,xgboost,D,v2,True,menu_fish,0.002757197478786111
4,xgboost,D,v2,True,menu_noodles,0.0011800748761743307
4,xgboost,D,v2,True,menu_special,0.0011201539309695363
4,xgboost,D,v2,True,menu_rice_bowl,0.002060679020360112
4,xgboost,D,v2,True,menu_soup,0.0
4,xgboost,D,v2,True,temp_mean,0.0040894062258303165
4,xgboost,D,v2,True,temp_max,0.0037995667662471533
4,xgboost,D,v2,True,temp_min,0.004390128422528505
4,xgboost,D,v2,True,humidity,0.0021663852967321873
4,lightgbm,A,v2,False,employees,59670471.53381348
4,lightgbm,A,v2,False,vacation,221772375.3466797
4,lightgbm,A,v2,False,business_trip,255917021.18066406
4,lightgbm,A,v2,False,work_from_home,5842771.959716797
4,lightgbm,B,v2,False,employees,35510733.8449707
4,lightgbm,B,v2,False,vacation,112418857.82141113
4,lightgbm,B,v2,False,business_trip,64290137.529418945
4,lightgbm,B,v2,False,work_from_home,1121939.2114257812
4,lightgbm,B,v2,False,weekday_0,240462274.04467773
4,lightgbm,B,v2,False,weekday_1,1132080.7700195312
4,lightgbm,B,v2,False,weekday_2,159616.73095703125
4,lightgbm,B,v2,False,weekday_3,9754230.479248047
4,lightgbm,B,v2,False,weekday_4,105702125.8984375
4,lightgbm,B,v2,False,weekday_5,0.0
4,lightgbm,B,v2,False,weekday_6,0.0
4,lightgbm,C,v1,False,employees,35884510.2512207
4,lightgbm,C,v1,False,vacation,112989344.22680664
4,lightgbm,C,v1,False,business_trip,64077251.62927246
4,lightgbm,C,v1,False,work_from_home,740088.0949707031
4,lightgbm,C,v1,False,weekday_0,240728617.37890625
4,lightgbm,C,v1,False,weekday_1,1070731.4990234375
4,lightgbm,C,v1,False,weekday_2,135673.79931640625
4,lightgbm,C,v1,False,weekday_3,9893670.417480469
4,lightgbm,C,v1,False,weekday_4,105485256.55834961
4,lightgbm,C,v1,False,weekday_5,0.0
4,lightgbm,C,v1,False,weekday_6,0.0
4,lightgbm,C,v1,False,menu_meat,1815074.2055664062
4,lightgbm,C,v1,False,menu_fish,632504.6475830078
4,lightgbm,C,v1,False,menu_noodles,162665.48889160156
4,lightgbm,C,v1,False,menu_special,0.0
4,lightgbm,C,v1,False,menu_rice_bowl,410999.2717285156
4,lightgbm,C,v1,False,menu_soup,44750.23010253906
4,lightgbm,C,v2,False,employees,35649086.033691406
4,lightgbm,C,v2,False,vacation,112599543.29077148
4,lightgbm,C,v2,False,business_trip,64941992.37243652
4,lightgbm,C,v2,False,work_from_home,807245.5092773438
4,lightgbm,C,v2,False,weekday_0,239837194.79003906
4,lightgbm,C,v2,False,weekday_1,1004198.3032226562
4,lightgbm,C,v2,False,weekday_2,242817.67993164062
4,lightgbm,C,v2,False,weekday_3,9919478.390136719
4,lightgbm,C,v2,False,weekday_4,105599652.6796875
4,lightgbm,C,v2,False,weekday_5,0.0
4,lightgbm,C,v2,False,weekday_6,0.0
4,lightgbm,C,v2,False,menu_meat,1194859.3410644531
4,lightgbm,C,v2,False,menu_fish,669394.4006347656
4,lightgbm,C,v2,False,menu_noodles,137466.7208251953
4,lightgbm,C,v2,False,menu_special,0.0
4,lightgbm,C,v2,False,menu_rice_bowl,490679.01611328125
4,lightgbm,C,v2,False,menu_soup,30670.740234375
4,lightgbm,D,v1,False,employees,21825684.491333008
4,lightgbm,D,v1,False,vacation,110469389.86779785
4,lightgbm,D,v1,False,business_trip,63807653.14941406
4,lightgbm,D,v1,False,work_from_home,1499969.3442382812
4,lightgbm,D,v1,False,weekday_0,237279010.5883789
4,lightgbm,D,v1,False,weekday_1,318288.06787109375
4,lightgbm,D,v1,False,weekday_2,242395.720703125
4,lightgbm,D,v1,False,weekday_3,9302651.909667969
4,lightgbm,D,v1,False,weekday_4,101555651.41015625
4,lightgbm,D,v1,False,weekday_5,0.0
4,lightgbm,D,v1,False,weekday_6,0.0
4,lightgbm,D,v1,False,menu_meat,1034600.5883789062
4,lightgbm,D,v1,False,menu_fish,716248.6740722656
4,lightgbm,D,v1,False,menu_noodles,37077.5
4,lightgbm,D,v1,False,menu_special,0.0
4,lightgbm,D,v1,False,menu_rice_bowl,301645.2990722656
4,lightgbm,D,v1,False,menu_soup,0.0
4,lightgbm,D,v1,False,temp_mean,9555136.901000977
4,lightgbm,D,v1,False,temp_max,12454698.322021484
4,lightgbm,D,v1,False,temp_min,16970940.708984375
4,lightgbm,D,v1,False,humidity,9284970.41015625
4,lightgbm,D,v2,False,employees,22139641.451782227
4,lightgbm,D,v2,False,vacation,110626327.9967041
4,lightgbm,D,v2,False,business_trip,64460907.60595703
4,lightgbm,D,v2,False,work_from_home,1382845.771484375
4,lightgbm,D,v2,False,weekday_0,236825693.68701172
4,lightgbm,D,v2,False,weekday_1,290278.55712890625
4,lightgbm,D,v2,False,weekday_2,279158.18310546875
4,lightgbm,D,v2,False,weekday_3,9061252.076171875
4,lightgbm,D,v2,False,weekday_4,101640023.42285156
4,lightgbm,D,v2,False,weekday_5,0.0
4,lightgbm,D,v2,False,weekday_6,0.0
4,lightgbm,D,v2,False,menu_meat,1084715.2075195312
4,lightgbm,D,v2,False,menu_fish,581768.7150878906
4,lightgbm,D,v2,False,menu_noodles,12207.06005859375
4,lightgbm,D,v2,False,menu_special,0.0
4,lightgbm,D,v2,False,menu_rice_bowl,371150.9931640625
4,lightgbm,D,v2,False,menu_soup,0.0
4,lightgbm,D,v2,False,temp_mean,10201175.600830078
4,lightgbm,D,v2,False,temp_max,12280538.196166992
4,lightgbm,D,v2,False,temp_min,16803384.39123535
4,lightgbm,D,v2,False,humidity,9631177.423706055
4,xgboost,A,v2,False,employees,0.0879741981625557
4,xgboost,A,v2,False,vacation,0.360706627368927
4,xgboost,A,v2,False,business_trip,0.44609689712524414
4,xgboost,A,v2,False,work_from_home,0.10522228479385376
4,xgboost,B,v2,False,employees,0.006464330945163965
4,xgboost,B,v2,False,vacation,0.027950724586844444
4,xgboost,B,v2,False,business_trip,0.014778103679418564
4,xgboost,B,v2,False,work_from_home,0.0030538211576640606
4,xgboost,B,v2,False,weekday_0,0.49703577160835266
4,xgboost,B,v2,False,weekday_1,0.007548665162175894
4,xgboost,B,v2,False,weekday_2,0.003832317888736725
4,xgboost,B,v2,False,weekday_3,0.034505292773246765
4,xgboost,B,v2,False,weekday_4,0.4048309326171875
4,xgboost,B,v2,False,weekday_5,0.0
4,xgboost,B,v2,False,weekday_6,0.0
4,xgboost,C,v1,False,employees,0.005940978415310383
4,xgboost,C,v1,False,vacation,0.024851182475686073
4,xgboost,C,v1,False,business_trip,0.01457273866981268
4,xgboost,C,v1,False,work_from_home,0.003453285666182637
4,xgboost,C,v1,False,weekday_0,0.4736678898334503
4,xgboost,C,v1,False,weekday_1,0.005827478598803282
4,xgboost,C,v1,False,weekday_2,0.007948800921440125
4,xgboost,C,v1,False,weekday_3,0.03398715332150459
4,xgboost,C,v1,False,weekday_4,0.41327545046806335
4,xgboost,C,v1,False,weekday_5,0.0
4,xgboost,C,v1,False,weekday_6,0.0
4,xgboost,C,v1,False,menu_meat,0.004715402144938707
4,xgboost,C,v1,False,menu_fish,0.0035830435808748007
4,xgboost,C,v1,False,menu_noodles,0.0013638874515891075
4,xgboost,C,v1,False,menu_special,0.00253311893902719
4,xgboost,C,v1,False,menu_rice_bowl,0.0024726020637899637
4,xgboost,C,v1,False,menu_soup,0.0018069313373416662
4,xgboost,C,v2,False,employees,0.006020916625857353
4,xgboost,C,v2,False,vacation,0.024706196039915085
4,xgboost,C,v2,False,business_trip,0.014178215526044369
4,xgboost,C,v2,False,work_from_home,0.0036379708908498287
4,xgboost,C,v2,False,weekday_0,0.5306074619293213
4,xgboost,C,v2,False,weekday_1,0.006894572637975216
4,xgboost,C,v2,False,weekday_2,0.004584792070090771
4,xgboost,C,v2,False,weekday_3,0.030358226969838142
4,xgboost,C,v2,False,weekday_4,0.3631756603717804
4,xgboost,C,v2,False,weekday_5,0.0
4,xgboost,C,v2,False,weekday_6,0.0
4,xgboost,C,v2,False,menu_meat,0.0038328280206769705
4,xgboost,C,v2,False,menu_fish,0.003125624731183052
4,xgboost,C,v2,False,menu_noodles,0.0023506430443376303
4,xgboost,C,v2,False,menu_special,0.0027366839349269867
4,xgboost,C,v2,False,menu_rice_bowl,0.0018475004471838474
4,xgboost,C,v2,False,menu_soup,0.0019426591461524367
4,xgboost,D,v1,False,employees,0.004964697174727917
4,xgboost,D,v1,False,vacation,0.02455693669617176
4,xgboost,D,v1,False,business_trip,0.012848562560975552
4,xgboost,D,v1,False,work_from_home,0.002686193212866783
4,xgboost,D,v1,False,weekday_0,0.44181010127067566
4,xgboost,D,v1,False,weekday_1,0.004358350764960051
4,xgboost,D,v1,False,weekday_2,0.004601633176207542
4,xgboost,D,v1,False,weekday_3,0.03010372817516327
4,xgboost,D,v1,False,weekday_4,0.4469393491744995
4,xgboost,D,v1,False,weekday_5,0.0
4,xgboost,D,v1,False,weekday_6,0.0
4,xgboost,D,v1,False,menu_meat,0.0035511404275894165
4,xgboost,D,v1,False,menu_fish,0.002711015986278653
4,xgboost,D,v1,False,menu_noodles,0.0011986792087554932
4,xgboost,D,v1,False,menu_special,0.001448608934879303
4,xgboost,D,v1,False,menu_rice_bowl,0.0017603368032723665
4,xgboost,D,v1,False,menu_soup,0.0007108511053957045
4,xgboost,D,v1,False,temp_mean,0.003970936872065067
4,xgboost,D,v1,False,temp_max,0.004074134398251772
4,xgboost,D,v1,False,temp_min,0.004758709575980902
4,xgboost,D,v1,False,humidity,0.0029461041558533907
4,xgboost,D,v2,False,employees,0.004849559627473354
4,xgboost,D,v2,False,vacation,0.02504328452050686
4,xgboost,D,v2,False,business_trip,0.013307587243616581
4,xgboost,D,v2,False,work_from_home,0.0029864967800676823
4,xgboost,D,v2,False,weekday_0,0.46336984634399414
4,xgboost,D,v2,False,weekday_1,0.005561780650168657
4,xgboost,D,v2,False,weekday_2,0.002526261145249009
4,xgboost,D,v2,False,weekday_3,0.026594629511237144
4,xgboost,D,v2,False,weekday_4,0.43009138107299805
4,xgboost,D,v2,False,weekday_5,0.0
4,xgboost,D,v2,False,weekday_6,0.0
4,xgboost,D,v2,False,menu_meat,0.003361975308507681
4,xgboost,D,v2,False,menu_fish,0.0026211265940219164
4,xgboost,D,v2,False,menu_noodles,0.0011171612422913313
4,xgboost,D,v2,False,menu_special,0.0014447715366259217
4,xgboost,D,v2,False,menu_rice_bowl,0.0018042223528027534
4,xgboost,D,v2,False,menu_soup,0.0
4,xgboost,D,v2,False,temp_mean,0.003827153705060482
4,xgboost,D,v2,False,temp_max,0.004043790511786938
4,xgboost,D,v2,False,temp_min,0.004617998842149973
4,xgboost,D,v2,False,humidity,0.0028309777844697237
